	Alpaca.0.Feces.1.1	AmericanGuineaPig.0.Feces.1.1	BeardedDragon.0.Feces.1.1	Bedbug.1.Gut.1.1	Bedbug.3.Gut.1.1	Bedbug.6.Gut.1.1	Bee.M1.Gut.1.1	Bee.M2.Gut.1.1	Bee.M3.Gut.1.1	Bee.M4.Gut.1.1	Bee.R2.Gut.1.1	Bonobo.IKpp3158.Feces.1.1	Bonobo.IKpp3276.Feces.1.1	Bonobo.IKpp3358.Feces.1.1	Bonobo.IKpp3469.Feces.1.1	Bonobo.IKpp3513.Feces.1.1	Bonobo.IKpp3650.Feces.1.1	Bonobo.IKpp3701.Feces.1.1	Bonobo.IKpp3777.Feces.1.1	Bonobo.IKpp4184.Feces.1.1	Bonobo.IKpp4214.Feces.1.1	Bonobo.KRpp02.Feces.1.1	Bonobo.KRpp05.Feces.1.1	Bonobo.KRpp07.Feces.1.1	Bonobo.KRpp10.Feces.1.1	Bonobo.KRpp12.Feces.1.1	Bonobo.KRpp21.Feces.1.1	Bonobo.KRpp33.Feces.1.1	Bonobo.KRpp35.Feces.1.1	Bonobo.KRpp52.Feces.1.1	Bonobo.KRpp57.Feces.1.1	Bonobo.KRpp67.Feces.1.1	Bonobo.LGpp4327.Feces.1.1	Bonobo.LKpp645.Feces.1.1	Bonobo.LKpp647.Feces.1.1	Bonobo.LKpp653.Feces.1.1	Bonobo.LKpp661.Feces.1.1	Bonobo.LKpp665.Feces.1.1	Bonobo.LKpp668.Feces.1.1	Bonobo.LKpp670.Feces.1.1	Bonobo.LKpp682.Feces.1.1	Bonobo.LKpp685.Feces.1.1	Bonobo.LKpp686.Feces.1.1	Bonobo.TLpp3793.Feces.1.1	Bonobo.TLpp3797.Feces.1.1	Bonobo.TLpp3814.Feces.1.1	Bonobo.TLpp3816.Feces.1.1	Bonobo.TLpp3820.Feces.1.1	Bonobo.TLpp3821.Feces.1.1	Bonobo.TLpp3824.Feces.1.1	Bonobo.TLpp3826.Feces.1.1	Bonobo.TLpp3838.Feces.1.1	Bonobo.TLpp3842.Feces.1.1	Bonobo.TLpp3856.Feces.1.1	Bonobo.TLpp3862.Feces.1.1	Bonobo.TLpp3882.Feces.1.1	Bonobo.TLpp3889.Feces.1.1	Bonobo.TLpp3905.Feces.1.1	Bonobo.TLpp3910.Feces.1.1	Bonobo.TLpp3911.Feces.1.1	Bonobo.TLpp3915.Feces.1.1	Bonobo.TLpp3916.Feces.1.1	Bonobo.TLpp3918.Feces.1.1	Bonobo.TLpp3925.Feces.1.1	Bonobo.TLpp3926.Feces.1.1	Bonobo.TLpp3927.Feces.1.1	Bonobo.TLpp3929.Feces.1.1	Bonobo.TLpp3932.Feces.1.1	Bonobo.TLpp3936.Feces.1.1	Bonobo.TLpp3939.Feces.1.1	Bonobo.TLpp3940.Feces.1.1	Bonobo.TLpp3942.Feces.1.1	Bonobo.TLpp3943.Feces.1.1	Bonobo.TLpp3944.Feces.1.1	Bonobo.TLpp3945.Feces.1.1	Bonobo.TLpp3946.Feces.1.1	Bonobo.TLpp3948.Feces.1.1	BoxElder.1.Gut.1.1	BoxElder.2.Gut.1.1	CaliforniaRabbit.0.Feces.1.1	Cat.0.Feces.1.1	CentralChimpanzee.BQptt481.Feces.1.1	CentralChimpanzee.GTptt306.Feces.1.1	CentralChimpanzee.MTptt350.Feces.1.1	CentralChimpanzee.SYptt43.Feces.1.1	CentralChimpanzee.TCptt98.Feces.1.1	Cockatiel.1.Feces.1.1	Cockatiel.2.Feces.1.1	Cow.cvs1.Feces.1.1	Cow.cvs3.Feces.1.1	Cow.cvs4.Feces.1.1	Cow.vsc2.Feces.1.1	Crab.1.Gut.1.1	Crab.8.Gut.1.1	Cricket.1.Gut.1.1	Cricket.2.Gut.1.1	Cricket.4.Gut.1.1	DaggerMoth.0.Gut.1.1	Dog.G.Feces.2.1	Dog.O.Feces.1.1	Dog.O.Feces.2.1	Drosophila.PSWD11_fall.Gut.1.1	Drosophila.PSWD13_2016.Gut.1.1	Drosophila.PSWD14_2016.Gut.1.1	Drosophila.PSWD2_spring.Gut.1.1	EagleOwl.2.Feces.1.1	EagleOwl.3.Feces.1.1	EasternChimpanzee.BIpts0054.Feces.1.1	EasternChimpanzee.BIpts0055.Feces.1.1	EasternChimpanzee.BIpts0093.Feces.1.1	EasternChimpanzee.BIpts0097.Feces.1.1	EasternChimpanzee.BIpts0246.Feces.1.1	EasternChimpanzee.BIpts0248.Feces.1.1	EasternChimpanzee.BIpts0257.Feces.1.1	EasternChimpanzee.BIpts0260.Feces.1.1	EasternChimpanzee.BIpts2414.Feces.1.1	EasternChimpanzee.BIpts2415.Feces.1.1	EasternChimpanzee.PApts0367.Feces.1.1	EasternChimpanzee.PApts0370.Feces.1.1	EasternChimpanzee.PApts1038.Feces.1.1	EasternChimpanzee.PApts1039.Feces.1.1	EasternChimpanzee.PApts1044.Feces.1.1	EasternChimpanzee.PApts1049.Feces.1.1	EasternChimpanzee.PApts1059.Feces.1.1	EasternChimpanzee.PApts1065.Feces.1.1	EasternChimpanzee.UBpts0439.Feces.1.1	EasternChimpanzee.UBpts0445.Feces.1.1	EasternChimpanzee.UBpts0599.Feces.1.1	EasternChimpanzee.UBpts1430.Feces.1.1	EasternChimpanzee.UBpts1435.Feces.1.1	EasternChimpanzee.UBpts1446.Feces.1.1	EasternChimpanzee.UBpts1452.Feces.1.1	EasternChimpanzee.UBpts1454.Feces.1.1	EasternChimpanzee.UBpts2037.Feces.1.1	EasternChimpanzee.UBpts2041.Feces.1.1	Ferret.2.Feces.1.1	Ferret.3.Feces.1.1	FlemishGiantRabbit.0.Feces.1.1	Fluke.0.Feces.1.1	Fly.SH0.Gut.1.1	Gerbil.1.Feces.1.1	Gerbil.2.Feces.1.1	Gerbil.3.Feces.1.1	GiantMillipede.0.Feces.1.2	Gorilla.BQgor0640.Feces.1.1	Gorilla.DGgor0408.Feces.1.1	Gorilla.GTgor145.Feces.1.1	Gorilla.KEgor1471.Feces.1.1	Gorilla.OPgor1909.Feces.1.1	GuineaPig.1.Feces.1.1	GuineaPig.2.Feces.1.1	Hamster.1.Feces.1.1	Hamster.2.Feces.1.1	Hamster.3.Feces.1.1	HermitCrab.0.Feces.1.1	HissingCockroach.0.Feces.1.1	HissingCockroach.0.Feces.2.1	HolsteinCow.0.Feces.1.1	Hornworm.1.Gut.1.1	Hornworm.2.Gut.1.1	Horse.AH0.Feces.1.1	HouseCricket.1.Gut.1.1	HouseMouse.1.Feces.1.1	HouseMouse.2.Feces.1.1	Human.2011.Feces.1.1	Human.2011.Feces.2.1	Human.2012.Feces.1.1	Human.2016.Feces.1.1	Human.2019.Feces.1.1	Human.2200.Feces.1.1	Human.2202.Feces.1.1	Human.2203.Feces.1.1	Human.2203.Feces.2.1	Human.2204.Feces.1.1	Human.2207.Feces.1.1	Human.2207.Feces.2.1	Human.2209.Feces.1.1	Human.2209.Feces.1.2	Human.2209.Feces.2.1	Human.2210.Feces.1.1	Human.B201601.Feces.1.1	Human.S1.Feces.1.1	Isopod.2.Gut.1.1	JerseyCow.0.Feces.1.1	LabMosquito.AS15.Gut.1.1	LabMouse.65L1.Feces.1.1	LabMouse.65R1.Feces.1.1	LabMouse.65R2.Feces.1.1	LargePetstoreMealworm.2.Gut.1.1	LargePetstoreMealworm.3.Gut.1.1	LargePetstoreMealworm.4.Gut.1.1	LargePetstoreMealworm.5.Gut.1.1	LemonShark.LI10.Feces.1.1	LionheadRabbit.DayFeces.Feces.1.1	LionheadRabbit.NightFeces.Feces.1.1	Macaque.mt1.Feces.1.1	Macaque.mt2.Feces.1.1	Macaque.mt3.Feces.1.1	Macaque.mt4.Feces.1.1	Macaque.mt5.Feces.1.1	Macaque.mt6.Feces.1.1	Mandrill.george.Feces.1.1	Mandrill.madol.Feces.1.1	MiniRex.0.Feces.1.1	NigeriaCameroonChimpanzee.GApte65.Feces.1.1	NigerianDesertGoat.0.Feces.1.1	Parakeet.1.Feces.1.1	Parakeet.2.Feces.1.1	PetstoreMouse.1.Feces.1.1	PetstoreMouse.2.Feces.1.1	PetstoreMouse.3.Feces.1.1	PetstoreRat.1.Feces.1.1	PetstoreRat.3.Feces.1.1	Pig.BI0331.Feces.1.1	Pig.LP1.Feces.1.1	Pig.LP2.Feces.1.1	Pig.WA0337.Feces.1.1	Pig.WB0706.Feces.1.1	PolishRabit.0.Feces.1.1	PrayingMantis.0.Feces.1.1	Primate.CFpts01.Feces.1.1	Primate.GMpts759.Feces.1.1	Primate.LUpts2136.Feces.1.1	Primate.TCpts11.Feces.1.1	Primate.TZpts304.Feces.1.1	Rabbit.1.Feces.1.1	RedandWhiteHolsteinCow.0.Feces.1.1	RedColobus.KB_RC208.Feces.1.1	RhinocerosBeetleGrub.0.Feces.1.1	SandEncrustingWorm.1.Gut.1.1	SBUShark.LI15.Feces.1.1	SBUShark.LI20.Feces.1.1	SBUShark.LI4.Feces.1.1	SBUShark.LI6.Feces.1.1	SBUShark.LI9.Feces.1.1	SeaCucumber.1.Gut.1.1	SeaRobin.1.Feces.1.1	SeaRobin.2.Feces.1.1	Sheep.2.Feces.1.1	Sheep.A1.Feces.1.1	Sheep.A2.Feces.1.1	Sheep.A3.Feces.1.1	Sheep.Lepf1.Feces.1.1	Shrimp.2.Gut.1.1	Skate.2.Feces.1.1	SmallPetstoreCricket.1.Gut.1.1	SmallPetstoreCricket.2.Gut.1.1	SmallPetstoreCricket.3.Gut.1.1	SootyMangabey.anne.Feces.1.1	SootyMangabey.yoko.Feces.1.1	SSBShark.LI14.Feces.1.1	SSBShark.LI18.Feces.1.1	SSBShark.LI5.Feces.1.1	SSBShark.LI7.Feces.1.1	SSBShark.LI8.Feces.1.1	TigerShark.LI11.Feces.1.1	TigerShark.LI2.Feces.1.1	Wasp.0.Gut.1.1	WesternChimpanzee.CCptv01.Feces.1.1	Whale.AK1.Feces.1.1	Whale.AK2.Feces.1.1	Whale.AK3.Feces.1.1	Whale.BP2.Feces.1.1	Whale.EG3.Feces.1.1	Whale.EG4.Feces.1.1	Whale.EG5.Feces.1.1
Alpaca.0.Feces.1.1	0.0	0.838780800042	0.909786047594	0.979574602406	0.986836163995	0.982949907514	0.973047456452	0.975321870751	0.987480647902	0.976994817024	0.974388643117	0.906310731643	0.915931467125	0.896535493027	0.902450662557	0.884085072963	0.904213615071	0.901483503036	0.911555864877	0.908943794975	0.910168104267	0.90247294931	0.891469939903	0.898521574544	0.885416708858	0.905587873677	0.921945766095	0.912575182061	0.916783733639	0.909453786456	0.885369825775	0.899017564257	0.890807191178	0.890100991918	0.896921330712	0.889021542375	0.88835443953	0.884694114387	0.891897199729	0.876777680177	0.881338995781	0.88393729517	0.886279939847	0.90361347612	0.909854473029	0.907378678893	0.920655358242	0.910033491628	0.875858720655	0.904125778586	0.922560329525	0.908205287297	0.920240594761	0.898088035973	0.923242553899	0.908528443297	0.912813470131	0.917678630321	0.901761135734	0.942051098463	0.932817577958	0.933240386609	0.936507395807	0.895572633422	0.888332445962	0.890284888005	0.893791804389	0.910953737031	0.891178755543	0.909412607744	0.898551697687	0.919165027103	0.906748997023	0.909010122397	0.927273489432	0.9080161189	0.911688448227	0.970013926436	0.985706269309	0.870360254748	0.936931004026	0.901525102833	0.926638982614	0.875868052115	0.865580106583	0.862220996427	0.9475461302	0.985587356161	0.746429916003	0.715609427708	0.731866648209	0.73810863815	0.955680038187	0.955225075858	0.923222312528	0.923245865257	0.919324695078	0.991472744444	0.969311301739	0.965933926717	0.96345633576	0.978666124069	0.983208940914	0.972865596604	0.985944528984	0.925938799994	0.926109303398	0.87408282279	0.857866955381	0.865075151041	0.855427537648	0.91080023915	0.926730586056	0.910581235474	0.928827921995	0.900432787909	0.915105057887	0.930793256017	0.859416477528	0.914901586199	0.915754961629	0.892309061995	0.886237876441	0.924444349368	0.896835227659	0.866364151043	0.917133114058	0.874064317207	0.8895708457	0.892755524867	0.885450288753	0.898016288482	0.870461798747	0.876375895082	0.914111131796	0.942435880214	0.937682662901	0.876008683537	0.773116904245	0.982851480105	0.925580764605	0.902660432655	0.90638599216	0.86970607302	0.912246882471	0.937647776964	0.877935902101	0.921489132229	0.907362784961	0.841699345993	0.85278371438	0.910960369039	0.916179443106	0.898584634055	0.95612237661	0.902255123102	0.894324494526	0.775682907781	0.993563407923	0.993575895777	0.856629230994	0.933606135259	0.916955971513	0.90016015886	0.921646960284	0.926642131512	0.927505405755	0.920756517564	0.918621696814	0.888277753962	0.926915037382	0.899422768297	0.910428432764	0.91366514403	0.922648061277	0.925768609793	0.908391021055	0.91845359108	0.901983234978	0.925576476983	0.927262596938	0.911843815564	0.966900675738	0.713782644343	0.894735180884	0.926670025632	0.930241194424	0.931390118099	0.969539551147	0.962263972843	0.964674338296	0.967527026314	0.974379009579	0.884602605319	0.8889323149	0.864756851646	0.86583457293	0.865683433284	0.875618041573	0.880023107007	0.887149171623	0.863538447339	0.864717207165	0.875505656726	0.873011116531	0.711725814701	0.983620162346	0.960043244174	0.922439215489	0.886930918819	0.909990763653	0.897144193082	0.91042701869	0.840956904192	0.856599649164	0.885499199266	0.855160427263	0.922743622396	0.896361976468	0.954813710277	0.882845608034	0.906547548647	0.925518957092	0.870700681217	0.898777867746	0.88832194767	0.686187345621	0.842521242636	0.889431448567	0.96249590526	0.969453707002	0.848091420478	0.985558214211	0.98051511879	0.940573957346	0.978024229705	0.843074324953	0.851416790642	0.65817712777	0.698772705342	0.73694754142	0.700731527056	0.684951047719	0.962951751128	0.944233819496	0.922330218206	0.918973504918	0.914970324795	0.851282823102	0.863473029317	0.943257107726	0.846892796427	0.984785073387	0.979815810534	0.776747967502	0.974534063009	0.979450179504	0.938382504194	0.873396030854	0.891583752178	0.938265175536	0.907321869871	0.915252015268	0.94251492814	0.937162170363	0.902577646643
AmericanGuineaPig.0.Feces.1.1	0.838780800042	0.0	0.892793391119	0.971678454022	0.981287261297	0.970752051259	0.969061323161	0.971668991438	0.98509512787	0.97008939584	0.966624015997	0.870516672074	0.887527627363	0.870758504139	0.877396250808	0.849086548754	0.887867676621	0.881280544154	0.880286915695	0.888525553953	0.888355673877	0.883491665511	0.866227021563	0.879369247643	0.862949572329	0.877198228982	0.878905457343	0.879824428842	0.895229353919	0.887715877314	0.863721465164	0.881121931386	0.862552384652	0.859053465214	0.859233250237	0.876884603325	0.86640590393	0.857171793303	0.863278359077	0.856181615989	0.859731205163	0.866808255541	0.863516149585	0.891983522795	0.888243897368	0.886938115014	0.901220844887	0.892846857635	0.865911258117	0.884605893689	0.905816570672	0.89442594547	0.905990790271	0.879178167672	0.900458765101	0.879745525091	0.8903787202	0.881708264893	0.881910774078	0.911011852058	0.900681597743	0.914418371714	0.9098996248	0.872373018839	0.860945020651	0.875533993518	0.870470425016	0.879243534935	0.872307201755	0.873587034257	0.879416472385	0.898354104521	0.891660720656	0.877278139753	0.907582548542	0.883187805115	0.883871414486	0.967327255922	0.984061767531	0.806949510298	0.922751860931	0.871098383195	0.904457760622	0.845717303425	0.836324234304	0.849862061734	0.936964375858	0.972127234691	0.836124644608	0.828471696003	0.834401942908	0.836028693337	0.952903100162	0.944650853849	0.92031942298	0.919580839961	0.908545385563	0.990387994688	0.969409055251	0.962191821823	0.951363864057	0.971692583688	0.977415643506	0.967031175964	0.979840890043	0.896758493487	0.907354742515	0.858078275171	0.82659897295	0.833747722459	0.825603179317	0.891763539773	0.888589992869	0.873016324942	0.89597399443	0.887979090819	0.899197784237	0.930839723268	0.848439802901	0.897389836716	0.88744546381	0.870017983406	0.89146872067	0.909706356757	0.887307286301	0.84510904594	0.884196462051	0.853391092588	0.857593338576	0.843617944089	0.850541895808	0.868144641307	0.837215591997	0.843970916015	0.902044211718	0.937865236805	0.917220617741	0.853963735904	0.84885729569	0.975954069588	0.84387163318	0.804851768908	0.831689016755	0.879677351278	0.901429525974	0.915811517791	0.852243923495	0.907199595993	0.899446074604	0.697461479948	0.737584953842	0.824372762998	0.820609813094	0.810908616215	0.95578623954	0.900776531633	0.88844278388	0.875504732992	0.993584866395	0.993603933928	0.841853342356	0.920245645693	0.841973584785	0.842582747224	0.902263713629	0.919355765391	0.910894777574	0.897267339934	0.892037015533	0.896799800771	0.908044408568	0.892661794354	0.898401963874	0.895737964029	0.889255758369	0.902855242618	0.893001269102	0.893498530205	0.889997472543	0.901205713006	0.889099395739	0.89744967034	0.96603912445	0.835886156142	0.912392858307	0.906105504207	0.913629144201	0.918834287665	0.961749490104	0.955202867437	0.95832406994	0.958432429655	0.954174337536	0.833711261192	0.851080458904	0.810069087696	0.847161160339	0.807307420275	0.854251584403	0.860433861239	0.847022215972	0.840690637134	0.856381254943	0.818701982034	0.861025036353	0.854798019252	0.976597623663	0.940350445967	0.894532453085	0.840662885857	0.868623662475	0.847040946412	0.853228339124	0.811235935188	0.820568687699	0.833819684273	0.832888705383	0.920670617212	0.870585673665	0.939743615474	0.865625537924	0.883896611754	0.911887307681	0.863113842054	0.858400924795	0.836466870031	0.845570820669	0.821234527629	0.870109021473	0.962614041415	0.955946158663	0.815885668948	0.967002060113	0.962805524043	0.918245108509	0.978546057126	0.848396439862	0.876226209893	0.81947209291	0.839049487439	0.83188358064	0.848161331599	0.824176983354	0.963037577547	0.923324327296	0.907544546607	0.910310383096	0.905697760553	0.829885653741	0.841165292128	0.910481835144	0.818570230528	0.972936060518	0.961549319354	0.819668204865	0.962800318083	0.96136609287	0.917540931859	0.867078090653	0.871602585944	0.927439456512	0.875398408904	0.889910885007	0.939839932326	0.931005971337	0.904266665298
BeardedDragon.0.Feces.1.1	0.909786047594	0.892793391119	0.0	0.962366507326	0.954999453807	0.942311630988	0.950027999176	0.950429956604	0.976856952753	0.953780413934	0.952699022009	0.90341417214	0.894140170966	0.897086395132	0.887322219227	0.892976778102	0.92125202432	0.907854855564	0.892254695744	0.89755124016	0.88990645755	0.90453417647	0.899566334605	0.898665641846	0.899977786229	0.881589938331	0.898246360676	0.892087734201	0.889236129606	0.911021429727	0.896875259317	0.901017875394	0.891743496691	0.90059074339	0.89634860096	0.910498218427	0.903298344484	0.899128529232	0.90771939504	0.897027560917	0.916527885611	0.907865868922	0.900417560275	0.887813549189	0.877222552334	0.896471340538	0.896891801035	0.894427180843	0.894724805469	0.904656712121	0.895348374878	0.895366866479	0.900041436869	0.893452814888	0.89675097487	0.897782707637	0.890750160487	0.896016544029	0.893029316846	0.904407969499	0.898623341836	0.89245755719	0.899342723277	0.885151981694	0.88058024973	0.911598388087	0.907650841111	0.902261531799	0.894134684982	0.893996264378	0.890590172135	0.896174501663	0.903907792744	0.887878843935	0.896173744279	0.895040434364	0.89054031539	0.941073925902	0.97588384906	0.898574648043	0.86262556429	0.892709159954	0.89224426568	0.904280952758	0.902900661173	0.91017230939	0.878480638605	0.9559336927	0.892707022853	0.897707967225	0.897505875644	0.891373687555	0.874616815979	0.918025783851	0.82506029679	0.82375471492	0.838280798968	0.970163155563	0.894108514657	0.864444549106	0.857693552202	0.962404765705	0.955956163536	0.950240186231	0.973908121921	0.839660808328	0.830526717228	0.895630648906	0.904922984901	0.900822220621	0.904401062126	0.892894305102	0.875578606236	0.890716429258	0.888966667358	0.907211939007	0.877630666885	0.910527446212	0.908864712614	0.881821316468	0.88631071581	0.896388332725	0.889509715538	0.873943847401	0.887093491899	0.890644233325	0.900801979423	0.905923252495	0.896492685638	0.89451000982	0.900396354027	0.896389078787	0.90984263959	0.90103486424	0.861577584775	0.859792817748	0.881270316494	0.891588588007	0.890088689844	0.941371234229	0.876606321732	0.863912740538	0.858430062054	0.82737036015	0.901100805536	0.92785120784	0.905539155244	0.912817292802	0.89127386692	0.910253256962	0.899353553251	0.913893696871	0.916158313439	0.906760023249	0.945019392374	0.848535287761	0.849015501933	0.899061808191	0.987923009887	0.98799697006	0.91423173013	0.851305064776	0.863988300691	0.867049209466	0.812431179265	0.83129088631	0.812693807136	0.771807996083	0.8276224224	0.805969097257	0.757391444594	0.798272748621	0.807260440304	0.803644559019	0.795291968754	0.79704579216	0.797951876686	0.804507599099	0.815449312816	0.859474855329	0.780542038644	0.814132561048	0.952988334644	0.904653333956	0.879641503284	0.8526523874	0.833272358506	0.849923908	0.900589403413	0.918436885498	0.890919761495	0.910447868632	0.895707055874	0.893116409626	0.882372438323	0.908232466466	0.90110625792	0.923610887236	0.905763593359	0.913738396251	0.900961710521	0.909562429816	0.914809260112	0.879339014902	0.903417432268	0.911216689279	0.939203607036	0.877561517706	0.783441536342	0.812272873502	0.78897567379	0.878940407235	0.895984091799	0.8861303112	0.875994306191	0.88112169909	0.876854308086	0.889650866486	0.908006243434	0.877722826132	0.89209221731	0.900597242687	0.912877015919	0.876114942946	0.904108245703	0.877783288283	0.917749642425	0.89344494845	0.846525704419	0.954555717802	0.914455430936	0.896909214914	0.951131643438	0.925871481794	0.856403766118	0.97335554038	0.87720937859	0.870728642313	0.909344794216	0.909671462087	0.908004190555	0.909139629282	0.900441939713	0.948197583444	0.871971404206	0.814089185807	0.82104448414	0.799842416266	0.894859124425	0.904103576953	0.879201006226	0.885389002347	0.977885075778	0.933552838914	0.884686380394	0.92694272749	0.926245017669	0.884740300565	0.896888518389	0.850611668133	0.881621572701	0.854204877774	0.828339622616	0.928628790469	0.916299296258	0.877337821966
Bedbug.1.Gut.1.1	0.979574602406	0.971678454022	0.962366507326	0.0	0.505811626659	0.751968147093	0.818945627957	0.814965124512	0.834744158578	0.751427554411	0.696208931836	0.97414417298	0.96904818789	0.95572357366	0.947276712262	0.958446528901	0.970699816779	0.954120785702	0.962691904326	0.972882576655	0.959320574519	0.969674292605	0.974098428908	0.966474359561	0.962761067188	0.972817298582	0.955446782152	0.966583490742	0.960921293532	0.967668675479	0.970835291799	0.971816333005	0.957558921915	0.96751487882	0.971969680246	0.965225014611	0.972350803739	0.975797277866	0.964715096598	0.976320414694	0.975666284977	0.984561072023	0.968187782665	0.958564199007	0.960468407998	0.971229589305	0.971235490756	0.972645659322	0.974961246109	0.962276411846	0.972880764079	0.975493927092	0.971476039401	0.97082423245	0.961729556507	0.966292269681	0.962629895663	0.963315902469	0.977521373531	0.965070026165	0.965901196593	0.963968304308	0.960523925898	0.967931367979	0.95686140455	0.962664547985	0.972277846218	0.971586545797	0.96635764171	0.958747445793	0.959948951947	0.957721513461	0.973160511415	0.966131820125	0.95372243667	0.968439873552	0.955073895861	0.668627187219	0.78255798549	0.966562050704	0.964721619628	0.969376880761	0.97067151493	0.97623474681	0.973175836261	0.976059523886	0.957740688034	0.884369346687	0.979494349601	0.980588092034	0.976958353954	0.987043183294	0.872940091022	0.901966627633	0.899077216695	0.900732504641	0.907291769257	0.759612760785	0.863506887408	0.886918468741	0.887164887829	0.326818201649	0.773261367846	0.650667328538	0.712687074645	0.89401438711	0.901804089179	0.957981985676	0.979035722894	0.977753303605	0.964035763773	0.955720358514	0.963429526635	0.962888182047	0.965776626544	0.980979780632	0.94589733291	0.965995594046	0.965554640321	0.951361904967	0.951008721244	0.973415901882	0.966486847722	0.949745162061	0.963110955404	0.962651793567	0.947866565038	0.970679120579	0.967133270852	0.956146270644	0.981053445903	0.976440032241	0.973336056902	0.973455525039	0.93788247751	0.877300393354	0.904211161702	0.974534972419	0.954640573654	0.752104065319	0.95431239006	0.973829246873	0.954347249585	0.956923792995	0.939700171029	0.949498321353	0.962716184679	0.94976227136	0.949790970699	0.98580905504	0.985849104465	0.965306707354	0.964240972989	0.964641803871	0.917739747438	0.96296687364	0.962586932298	0.986935844549	0.871217859023	0.876039108475	0.988001040137	0.923702803556	0.978841272802	0.971759965238	0.980546353167	0.982864623207	0.981518071197	0.984162177742	0.954704334168	0.979381269615	0.976743490576	0.951468102908	0.955298898463	0.943690871921	0.938010216627	0.966203000436	0.948150113164	0.954080904767	0.94811951692	0.968108765574	0.976031892263	0.956886443839	0.912643467784	0.977834262341	0.942144918787	0.971146577025	0.967016605546	0.970155816598	0.870050082187	0.89595979379	0.891592715718	0.872709715603	0.868707862022	0.975533090338	0.974515094042	0.971873149149	0.976843217761	0.975560110981	0.970815688619	0.973346729383	0.978623034201	0.972752154938	0.978917272092	0.968949751221	0.965922514046	0.980527700658	0.8421243258	0.873464930807	0.947348508608	0.948859193786	0.939325098696	0.951541672471	0.961349434196	0.958231934084	0.973536807728	0.972085454904	0.949221767317	0.92963918787	0.981679220915	0.800052258739	0.973239774556	0.970210399744	0.973849792397	0.978694633714	0.975725474027	0.984184391465	0.988362168145	0.963605360386	0.945882904932	0.934692831828	0.910867786064	0.966314950546	0.871628544163	0.893860697914	0.872690376514	0.962611032079	0.959138440972	0.96396268253	0.978016755908	0.981756767687	0.979709361759	0.984966934671	0.973652493923	0.868025892679	0.855282466865	0.901175007771	0.89970204257	0.893402210768	0.978720832186	0.984247821001	0.870980600451	0.960794467193	0.747976149687	0.802821524589	0.939630917768	0.890711989434	0.878176522553	0.848865548923	0.975854738556	0.964557662006	0.96728419393	0.938460923142	0.955563132618	0.966684389718	0.969434979142	0.961648654845
